Component,Component_KO,Chapter_Code,Chapter_Name_EN,Chapter_Name_KO,Item_Number,Total_in_Chapter,Full_Code,English_Term,Korean_Term,Definition_EN,Definition_KO,Status,Translator,Reviewer,Date_Started,Date_Completed,Priority,Notes
body_structures,Body Structures,s5,"Structures Related to the Digestive, Metabolic and Endocrine Systems","소화, 대사 및 내분비계 관련 구조",7,35,s507,,,,,Not Started,,,,,High,
body_structures,Body Structures,s5,"Structures Related to the Digestive, Metabolic and Endocrine Systems","소화, 대사 및 내분비계 관련 구조",8,35,s508,,,,,Not Started,,,,,High,
body_structures,Body Structures,s5,"Structures Related to the Digestive, Metabolic and Endocrine Systems","소화, 대사 및 내분비계 관련 구조",9,35,s509,,,,,Not Started,,,,,High,
body_structures,Body Structures,s5,"Structures Related to the Digestive, Metabolic and Endocrine Systems","소화, 대사 및 내분비계 관련 구조",10,35,s510,,,,,Not Started,,,,,High,
body_structures,Body Structures,s5,"Structures Related to the Digestive, Metabolic and Endocrine Systems","소화, 대사 및 내분비계 관련 구조",11,35,s511,,,,,Not Started,,,,,High,
body_structures,Body Structures,s5,"Structures Related to the Digestive, Metabolic and Endocrine Systems","소화, 대사 및 내분비계 관련 구조",12,35,s512,,,,,Not Started,,,,,High,
body_structures,Body Structures,s5,"Structures Related to the Digestive, Metabolic and Endocrine Systems","소화, 대사 및 내분비계 관련 구조",13,35,s513,,,,,Not Started,,,,,High,
body_structures,Body Structures,s5,"Structures Related to the Digestive, Metabolic and Endocrine Systems","소화, 대사 및 내분비계 관련 구조",14,35,s514,,,,,Not Started,,,,,High,
body_structures,Body Structures,s5,"Structures Related to the Digestive, Metabolic and Endocrine Systems","소화, 대사 및 내분비계 관련 구조",15,35,s515,,,,,Not Started,,,,,High,
body_structures,Body Structures,s5,"Structures Related to the Digestive, Metabolic and Endocrine Systems","소화, 대사 및 내분비계 관련 구조",16,35,s516,,,,,Not Started,,,,,High,
body_structures,Body Structures,s5,"Structures Related to the Digestive, Metabolic and Endocrine Systems","소화, 대사 및 내분비계 관련 구조",17,35,s517,,,,,Not Started,,,,,High,
body_structures,Body Structures,s5,"Structures Related to the Digestive, Metabolic and Endocrine Systems","소화, 대사 및 내분비계 관련 구조",18,35,s518,,,,,Not Started,,,,,High,
body_structures,Body Structures,s5,"Structures Related to the Digestive, Metabolic and Endocrine Systems","소화, 대사 및 내분비계 관련 구조",19,35,s519,,,,,Not Started,,,,,High,
body_structures,Body Structures,s5,"Structures Related to the Digestive, Metabolic and Endocrine Systems","소화, 대사 및 내분비계 관련 구조",20,35,s520,,,,,Not Started,,,,,High,
body_structures,Body Structures,s5,"Structures Related to the Digestive, Metabolic and Endocrine Systems","소화, 대사 및 내분비계 관련 구조",21,35,s521,,,,,Not Started,,,,,High,
body_structures,Body Structures,s5,"Structures Related to the Digestive, Metabolic and Endocrine Systems","소화, 대사 및 내분비계 관련 구조",22,35,s522,,,,,Not Started,,,,,High,
body_structures,Body Structures,s5,"Structures Related to the Digestive, Metabolic and Endocrine Systems","소화, 대사 및 내분비계 관련 구조",23,35,s523,,,,,Not Started,,,,,High,
body_structures,Body Structures,s5,"Structures Related to the Digestive, Metabolic and Endocrine Systems","소화, 대사 및 내분비계 관련 구조",24,35,s524,,,,,Not Started,,,,,High,
body_structures,Body Structures,s5,"Structures Related to the Digestive, Metabolic and Endocrine Systems","소화, 대사 및 내분비계 관련 구조",25,35,s525,,,,,Not Started,,,,,High,
body_structures,Body Structures,s5,"Structures Related to the Digestive, Metabolic and Endocrine Systems","소화, 대사 및 내분비계 관련 구조",26,35,s526,,,,,Not Started,,,,,High,
body_structures,Body Structures,s5,"Structures Related to the Digestive, Metabolic and Endocrine Systems","소화, 대사 및 내분비계 관련 구조",27,35,s527,,,,,Not Started,,,,,High,
body_structures,Body Structures,s5,"Structures Related to the Digestive, Metabolic and Endocrine Systems","소화, 대사 및 내분비계 관련 구조",28,35,s528,,,,,Not Started,,,,,High,
body_structures,Body Structures,s5,"Structures Related to the Digestive, Metabolic and Endocrine Systems","소화, 대사 및 내분비계 관련 구조",29,35,s529,,,,,Not Started,,,,,High,
body_structures,Body Structures,s5,"Structures Related to the Digestive, Metabolic and Endocrine Systems","소화, 대사 및 내분비계 관련 구조",30,35,s530,,,,,Not Started,,,,,High,
body_structures,Body Structures,s5,"Structures Related to the Digestive, Metabolic and Endocrine Systems","소화, 대사 및 내분비계 관련 구조",31,35,s531,,,,,Not Started,,,,,High,
body_structures,Body Structures,s5,"Structures Related to the Digestive, Metabolic and Endocrine Systems","소화, 대사 및 내분비계 관련 구조",32,35,s532,,,,,Not Started,,,,,High,
body_structures,Body Structures,s5,"Structures Related to the Digestive, Metabolic and Endocrine Systems","소화, 대사 및 내분비계 관련 구조",33,35,s533,,,,,Not Started,,,,,High,
body_structures,Body Structures,s5,"Structures Related to the Digestive, Metabolic and Endocrine Systems","소화, 대사 및 내분비계 관련 구조",34,35,s534,,,,,Not Started,,,,,High,
body_structures,Body Structures,s5,"Structures Related to the Digestive, Metabolic and Endocrine Systems","소화, 대사 및 내분비계 관련 구조",35,35,s535,,,,,Not Started,,,,,High,
body_structures,Body Structures,s6,Structure Related to Genitourinary and Reproductive Systems,비뇨생식계 관련 구조,1,25,s601,,,,,Not Started,,,,,High,
body_structures,Body Structures,s6,Structure Related to Genitourinary and Reproductive Systems,비뇨생식계 관련 구조,2,25,s602,,,,,Not Started,,,,,High,
body_structures,Body Structures,s6,Structure Related to Genitourinary and Reproductive Systems,비뇨생식계 관련 구조,3,25,s603,,,,,Not Started,,,,,High,
body_structures,Body Structures,s6,Structure Related to Genitourinary and Reproductive Systems,비뇨생식계 관련 구조,4,25,s604,,,,,Not Started,,,,,High,
body_structures,Body Structures,s6,Structure Related to Genitourinary and Reproductive Systems,비뇨생식계 관련 구조,5,25,s605,,,,,Not Started,,,,,High,
body_structures,Body Structures,s6,Structure Related to Genitourinary and Reproductive Systems,비뇨생식계 관련 구조,6,25,s606,,,,,Not Started,,,,,High,
body_structures,Body Structures,s6,Structure Related to Genitourinary and Reproductive Systems,비뇨생식계 관련 구조,7,25,s607,,,,,Not Started,,,,,High,
body_structures,Body Structures,s6,Structure Related to Genitourinary and Reproductive Systems,비뇨생식계 관련 구조,8,25,s608,,,,,Not Started,,,,,High,
body_structures,Body Structures,s6,Structure Related to Genitourinary and Reproductive Systems,비뇨생식계 관련 구조,9,25,s609,,,,,Not Started,,,,,High,
body_structures,Body Structures,s6,Structure Related to Genitourinary and Reproductive Systems,비뇨생식계 관련 구조,10,25,s610,,,,,Not Started,,,,,High,
body_structures,Body Structures,s6,Structure Related to Genitourinary and Reproductive Systems,비뇨생식계 관련 구조,11,25,s611,,,,,Not Started,,,,,High,
body_structures,Body Structures,s6,Structure Related to Genitourinary and Reproductive Systems,비뇨생식계 관련 구조,12,25,s612,,,,,Not Started,,,,,High,
body_structures,Body Structures,s6,Structure Related to Genitourinary and Reproductive Systems,비뇨생식계 관련 구조,13,25,s613,,,,,Not Started,,,,,High,
body_structures,Body Structures,s6,Structure Related to Genitourinary and Reproductive Systems,비뇨생식계 관련 구조,14,25,s614,,,,,Not Started,,,,,High,
body_structures,Body Structures,s6,Structure Related to Genitourinary and Reproductive Systems,비뇨생식계 관련 구조,15,25,s615,,,,,Not Started,,,,,High,
body_structures,Body Structures,s6,Structure Related to Genitourinary and Reproductive Systems,비뇨생식계 관련 구조,16,25,s616,,,,,Not Started,,,,,High,
body_structures,Body Structures,s6,Structure Related to Genitourinary and Reproductive Systems,비뇨생식계 관련 구조,17,25,s617,,,,,Not Started,,,,,High,
body_structures,Body Structures,s6,Structure Related to Genitourinary and Reproductive Systems,비뇨생식계 관련 구조,18,25,s618,,,,,Not Started,,,,,High,
body_structures,Body Structures,s6,Structure Related to Genitourinary and Reproductive Systems,비뇨생식계 관련 구조,19,25,s619,,,,,Not Started,,,,,High,
body_structures,Body Structures,s6,Structure Related to Genitourinary and Reproductive Systems,비뇨생식계 관련 구조,20,25,s620,,,,,Not Started,,,,,High,
body_structures,Body Structures,s6,Structure Related to Genitourinary and Reproductive Systems,비뇨생식계 관련 구조,21,25,s621,,,,,Not Started,,,,,High,
body_structures,Body Structures,s6,Structure Related to Genitourinary and Reproductive Systems,비뇨생식계 관련 구조,22,25,s622,,,,,Not Started,,,,,High,
body_structures,Body Structures,s6,Structure Related to Genitourinary and Reproductive Systems,비뇨생식계 관련 구조,23,25,s623,,,,,Not Started,,,,,High,
body_structures,Body Structures,s6,Structure Related to Genitourinary and Reproductive Systems,비뇨생식계 관련 구조,24,25,s624,,,,,Not Started,,,,,High,
body_structures,Body Structures,s6,Structure Related to Genitourinary and Reproductive Systems,비뇨생식계 관련 구조,25,25,s625,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,1,70,s701,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,2,70,s702,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,3,70,s703,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,4,70,s704,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,5,70,s705,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,6,70,s706,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,7,70,s707,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,8,70,s708,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,9,70,s709,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,10,70,s710,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,11,70,s711,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,12,70,s712,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,13,70,s713,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,14,70,s714,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,15,70,s715,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,16,70,s716,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,17,70,s717,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,18,70,s718,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,19,70,s719,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,20,70,s720,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,21,70,s721,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,22,70,s722,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,23,70,s723,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,24,70,s724,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,25,70,s725,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,26,70,s726,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,27,70,s727,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,28,70,s728,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,29,70,s729,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,30,70,s730,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,31,70,s731,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,32,70,s732,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,33,70,s733,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,34,70,s734,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,35,70,s735,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,36,70,s736,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,37,70,s737,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,38,70,s738,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,39,70,s739,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,40,70,s740,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,41,70,s741,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,42,70,s742,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,43,70,s743,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,44,70,s744,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,45,70,s745,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,46,70,s746,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,47,70,s747,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,48,70,s748,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,49,70,s749,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,50,70,s750,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,51,70,s751,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,52,70,s752,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,53,70,s753,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,54,70,s754,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,55,70,s755,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,56,70,s756,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,57,70,s757,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,58,70,s758,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,59,70,s759,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,60,70,s760,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,61,70,s761,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,62,70,s762,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,63,70,s763,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,64,70,s764,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,65,70,s765,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,66,70,s766,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,67,70,s767,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,68,70,s768,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,69,70,s769,,,,,Not Started,,,,,High,
body_structures,Body Structures,s7,Structure Related to Movement,이동 관련 구조,70,70,s770,,,,,Not Started,,,,,High,
body_structures,Body Structures,s8,Skin and Related Structures,피부 및 관련 구조,1,10,s801,,,,,Not Started,,,,,High,
body_structures,Body Structures,s8,Skin and Related Structures,피부 및 관련 구조,2,10,s802,,,,,Not Started,,,,,High,
body_structures,Body Structures,s8,Skin and Related Structures,피부 및 관련 구조,3,10,s803,,,,,Not Started,,,,,High,
body_structures,Body Structures,s8,Skin and Related Structures,피부 및 관련 구조,4,10,s804,,,,,Not Started,,,,,High,
body_structures,Body Structures,s8,Skin and Related Structures,피부 및 관련 구조,5,10,s805,,,,,Not Started,,,,,High,
body_structures,Body Structures,s8,Skin and Related Structures,피부 및 관련 구조,6,10,s806,,,,,Not Started,,,,,High,
body_structures,Body Structures,s8,Skin and Related Structures,피부 및 관련 구조,7,10,s807,,,,,Not Started,,,,,High,
body_structures,Body Structures,s8,Skin and Related Structures,피부 및 관련 구조,8,10,s808,,,,,Not Started,,,,,High,
body_structures,Body Structures,s8,Skin and Related Structures,피부 및 관련 구조,9,10,s809,,,,,Not Started,,,,,High,
body_structures,Body Structures,s8,Skin and Related Structures,피부 및 관련 구조,10,10,s810,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d1,Learning and Applying Knowledge,학습 및 지식 적용,1,32,d101,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d1,Learning and Applying Knowledge,학습 및 지식 적용,2,32,d102,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d1,Learning and Applying Knowledge,학습 및 지식 적용,3,32,d103,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d1,Learning and Applying Knowledge,학습 및 지식 적용,4,32,d104,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d1,Learning and Applying Knowledge,학습 및 지식 적용,5,32,d105,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d1,Learning and Applying Knowledge,학습 및 지식 적용,6,32,d106,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d1,Learning and Applying Knowledge,학습 및 지식 적용,7,32,d107,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d1,Learning and Applying Knowledge,학습 및 지식 적용,8,32,d108,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d1,Learning and Applying Knowledge,학습 및 지식 적용,9,32,d109,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d1,Learning and Applying Knowledge,학습 및 지식 적용,10,32,d110,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d1,Learning and Applying Knowledge,학습 및 지식 적용,11,32,d111,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d1,Learning and Applying Knowledge,학습 및 지식 적용,12,32,d112,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d1,Learning and Applying Knowledge,학습 및 지식 적용,13,32,d113,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d1,Learning and Applying Knowledge,학습 및 지식 적용,14,32,d114,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d1,Learning and Applying Knowledge,학습 및 지식 적용,15,32,d115,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d1,Learning and Applying Knowledge,학습 및 지식 적용,16,32,d116,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d1,Learning and Applying Knowledge,학습 및 지식 적용,17,32,d117,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d1,Learning and Applying Knowledge,학습 및 지식 적용,18,32,d118,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d1,Learning and Applying Knowledge,학습 및 지식 적용,19,32,d119,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d1,Learning and Applying Knowledge,학습 및 지식 적용,20,32,d120,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d1,Learning and Applying Knowledge,학습 및 지식 적용,21,32,d121,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d1,Learning and Applying Knowledge,학습 및 지식 적용,22,32,d122,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d1,Learning and Applying Knowledge,학습 및 지식 적용,23,32,d123,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d1,Learning and Applying Knowledge,학습 및 지식 적용,24,32,d124,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d1,Learning and Applying Knowledge,학습 및 지식 적용,25,32,d125,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d1,Learning and Applying Knowledge,학습 및 지식 적용,26,32,d126,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d1,Learning and Applying Knowledge,학습 및 지식 적용,27,32,d127,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d1,Learning and Applying Knowledge,학습 및 지식 적용,28,32,d128,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d1,Learning and Applying Knowledge,학습 및 지식 적용,29,32,d129,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d1,Learning and Applying Knowledge,학습 및 지식 적용,30,32,d130,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d1,Learning and Applying Knowledge,학습 및 지식 적용,31,32,d131,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d1,Learning and Applying Knowledge,학습 및 지식 적용,32,32,d132,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d2,General Tasks and Demands,일반적 과제 및 요구,1,12,d201,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d2,General Tasks and Demands,일반적 과제 및 요구,2,12,d202,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d2,General Tasks and Demands,일반적 과제 및 요구,3,12,d203,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d2,General Tasks and Demands,일반적 과제 및 요구,4,12,d204,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d2,General Tasks and Demands,일반적 과제 및 요구,5,12,d205,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d2,General Tasks and Demands,일반적 과제 및 요구,6,12,d206,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d2,General Tasks and Demands,일반적 과제 및 요구,7,12,d207,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d2,General Tasks and Demands,일반적 과제 및 요구,8,12,d208,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d2,General Tasks and Demands,일반적 과제 및 요구,9,12,d209,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d2,General Tasks and Demands,일반적 과제 및 요구,10,12,d210,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d2,General Tasks and Demands,일반적 과제 및 요구,11,12,d211,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d2,General Tasks and Demands,일반적 과제 및 요구,12,12,d212,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d3,Communication,의사소통,1,25,d301,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d3,Communication,의사소통,2,25,d302,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d3,Communication,의사소통,3,25,d303,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d3,Communication,의사소통,4,25,d304,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d3,Communication,의사소통,5,25,d305,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d3,Communication,의사소통,6,25,d306,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d3,Communication,의사소통,7,25,d307,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d3,Communication,의사소통,8,25,d308,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d3,Communication,의사소통,9,25,d309,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d3,Communication,의사소통,10,25,d310,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d3,Communication,의사소통,11,25,d311,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d3,Communication,의사소통,12,25,d312,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d3,Communication,의사소통,13,25,d313,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d3,Communication,의사소통,14,25,d314,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d3,Communication,의사소통,15,25,d315,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d3,Communication,의사소통,16,25,d316,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d3,Communication,의사소통,17,25,d317,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d3,Communication,의사소통,18,25,d318,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d3,Communication,의사소통,19,25,d319,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d3,Communication,의사소통,20,25,d320,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d3,Communication,의사소통,21,25,d321,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d3,Communication,의사소통,22,25,d322,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d3,Communication,의사소통,23,25,d323,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d3,Communication,의사소통,24,25,d324,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d3,Communication,의사소통,25,25,d325,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d4,Mobility,이동,1,35,d401,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d4,Mobility,이동,2,35,d402,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d4,Mobility,이동,3,35,d403,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d4,Mobility,이동,4,35,d404,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d4,Mobility,이동,5,35,d405,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d4,Mobility,이동,6,35,d406,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d4,Mobility,이동,7,35,d407,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d4,Mobility,이동,8,35,d408,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d4,Mobility,이동,9,35,d409,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d4,Mobility,이동,10,35,d410,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d4,Mobility,이동,11,35,d411,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d4,Mobility,이동,12,35,d412,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d4,Mobility,이동,13,35,d413,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d4,Mobility,이동,14,35,d414,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d4,Mobility,이동,15,35,d415,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d4,Mobility,이동,16,35,d416,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d4,Mobility,이동,17,35,d417,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d4,Mobility,이동,18,35,d418,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d4,Mobility,이동,19,35,d419,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d4,Mobility,이동,20,35,d420,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d4,Mobility,이동,21,35,d421,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d4,Mobility,이동,22,35,d422,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d4,Mobility,이동,23,35,d423,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d4,Mobility,이동,24,35,d424,,,,,Not Started,,,,,High,
